id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,allocation pressure,74,54,37,76,280,ship,baseline,monotonic-signal,raise-signal
m002,g002,dirty state,98,25,44,100,343,ship,edge,drag-penalty,drop-slack
m003,g003,guard slack,74,64,14,77,384,ship,recovery,confidence-floor,raise-drag
m004,g004,layout drift,110,11,32,53,319,ship,negative,lane-boundary,lower-confidence
m005,g005,allocation pressure,96,22,25,22,254,ship,baseline,monotonic-signal,raise-signal
m006,g006,dirty state,35,19,44,48,44,hold,edge,drag-penalty,drop-slack
m007,g007,guard slack,57,71,41,65,208,ship,recovery,confidence-floor,raise-drag
m008,g008,layout drift,71,24,10,22,241,ship,negative,lane-boundary,lower-confidence
m009,g009,allocation pressure,91,73,20,25,316,ship,baseline,monotonic-signal,raise-signal
m010,g010,dirty state,91,19,6,67,402,ship,edge,drag-penalty,drop-slack
m011,g011,guard slack,99,11,28,50,296,ship,recovery,confidence-floor,raise-drag
m012,g012,layout drift,106,74,9,76,508,ship,negative,lane-boundary,lower-confidence
m013,g013,allocation pressure,122,38,27,27,350,ship,baseline,monotonic-signal,raise-signal
m014,g014,dirty state,32,47,36,86,171,ship,edge,drag-penalty,drop-slack
m015,g015,guard slack,39,70,49,77,145,watch,recovery,confidence-floor,raise-drag
m016,g016,layout drift,90,44,26,21,252,ship,negative,lane-boundary,lower-confidence
m017,g017,allocation pressure,84,33,19,103,415,ship,baseline,monotonic-signal,raise-signal
m018,g018,dirty state,71,54,17,56,311,ship,edge,drag-penalty,drop-slack
m019,g019,guard slack,73,14,46,37,123,watch,recovery,confidence-floor,raise-drag
m020,g020,layout drift,33,61,9,62,248,ship,negative,lane-boundary,lower-confidence
m021,g021,allocation pressure,70,17,38,99,273,ship,baseline,monotonic-signal,raise-signal
m022,g022,dirty state,34,56,33,76,178,ship,edge,drag-penalty,drop-slack
m023,g023,guard slack,112,25,18,65,419,ship,recovery,confidence-floor,raise-drag
m024,g024,layout drift,67,41,22,8,170,ship,negative,lane-boundary,lower-confidence
m025,g025,allocation pressure,57,17,29,47,166,ship,baseline,monotonic-signal,raise-signal
m026,g026,dirty state,42,31,34,64,149,watch,edge,drag-penalty,drop-slack
m027,g027,guard slack,86,22,24,34,252,ship,recovery,confidence-floor,raise-drag
m028,g028,layout drift,112,50,10,11,368,ship,negative,lane-boundary,lower-confidence
m029,g029,allocation pressure,49,31,29,66,194,ship,baseline,monotonic-signal,raise-signal
m030,g030,dirty state,96,48,19,49,358,ship,edge,drag-penalty,drop-slack
m031,g031,guard slack,39,41,44,88,158,ship,recovery,confidence-floor,raise-drag
m032,g032,layout drift,106,69,5,13,393,ship,negative,lane-boundary,lower-confidence
m033,g033,allocation pressure,60,16,33,85,234,ship,baseline,monotonic-signal,raise-signal
m034,g034,dirty state,115,16,6,76,489,ship,edge,drag-penalty,drop-slack
m035,g035,guard slack,63,35,43,33,118,watch,recovery,confidence-floor,raise-drag
m036,g036,layout drift,40,76,12,89,326,ship,negative,lane-boundary,lower-confidence
m037,g037,allocation pressure,85,29,21,55,310,ship,baseline,monotonic-signal,raise-signal
m038,g038,dirty state,98,0,27,36,258,ship,edge,drag-penalty,drop-slack
m039,g039,guard slack,112,35,18,74,447,ship,recovery,confidence-floor,raise-drag
m040,g040,layout drift,35,16,4,85,275,ship,negative,lane-boundary,lower-confidence
m041,g041,allocation pressure,53,9,44,75,142,watch,baseline,monotonic-signal,raise-signal
m042,g042,dirty state,52,32,24,64,220,ship,edge,drag-penalty,drop-slack
m043,g043,guard slack,59,63,43,20,108,watch,recovery,confidence-floor,raise-drag
m044,g044,layout drift,66,75,23,33,247,ship,negative,lane-boundary,lower-confidence
m045,g045,allocation pressure,82,49,18,63,349,ship,baseline,monotonic-signal,raise-signal
m046,g046,dirty state,80,27,38,33,181,ship,edge,drag-penalty,drop-slack
m047,g047,guard slack,43,70,14,23,189,ship,recovery,confidence-floor,raise-drag
m048,g048,layout drift,116,19,14,52,415,ship,negative,lane-boundary,lower-confidence
m049,g049,allocation pressure,121,66,19,48,449,ship,baseline,monotonic-signal,raise-signal
m050,g050,dirty state,114,11,44,87,351,ship,edge,drag-penalty,drop-slack
m051,g051,guard slack,74,72,44,25,168,ship,recovery,confidence-floor,raise-drag
m052,g052,layout drift,102,30,14,71,422,ship,negative,lane-boundary,lower-confidence
m053,g053,allocation pressure,84,46,4,75,432,ship,baseline,monotonic-signal,raise-signal
m054,g054,dirty state,65,11,22,32,182,ship,edge,drag-penalty,drop-slack
m055,g055,guard slack,108,47,39,101,417,ship,recovery,confidence-floor,raise-drag
m056,g056,layout drift,89,27,18,41,304,ship,negative,lane-boundary,lower-confidence
m057,g057,allocation pressure,92,55,33,35,269,ship,baseline,monotonic-signal,raise-signal
m058,g058,dirty state,39,25,21,73,204,ship,edge,drag-penalty,drop-slack
m059,g059,guard slack,65,64,46,97,269,ship,recovery,confidence-floor,raise-drag
m060,g060,layout drift,81,46,6,61,387,ship,negative,lane-boundary,lower-confidence
m061,g061,allocation pressure,58,74,12,63,326,ship,baseline,monotonic-signal,raise-signal
m062,g062,dirty state,80,10,38,105,308,ship,edge,drag-penalty,drop-slack
m063,g063,guard slack,59,32,38,45,147,watch,recovery,confidence-floor,raise-drag
m064,g064,layout drift,92,40,29,49,298,ship,negative,lane-boundary,lower-confidence
m065,g065,allocation pressure,77,11,9,32,270,ship,baseline,monotonic-signal,raise-signal
m066,g066,dirty state,104,23,21,22,295,ship,edge,drag-penalty,drop-slack
m067,g067,guard slack,81,13,15,64,324,ship,recovery,confidence-floor,raise-drag
m068,g068,layout drift,117,40,45,34,279,ship,negative,lane-boundary,lower-confidence
m069,g069,allocation pressure,60,21,23,86,281,ship,baseline,monotonic-signal,raise-signal
m070,g070,dirty state,65,3,34,24,110,watch,edge,drag-penalty,drop-slack
m071,g071,guard slack,76,48,48,83,250,ship,recovery,confidence-floor,raise-drag
m072,g072,layout drift,85,68,4,61,429,ship,negative,lane-boundary,lower-confidence
m073,g073,allocation pressure,102,10,29,31,262,ship,baseline,monotonic-signal,raise-signal
m074,g074,dirty state,100,43,22,100,455,ship,edge,drag-penalty,drop-slack
m075,g075,guard slack,107,43,48,53,278,ship,recovery,confidence-floor,raise-drag
m076,g076,layout drift,114,75,31,21,335,ship,negative,lane-boundary,lower-confidence
m077,g077,allocation pressure,42,24,7,72,266,ship,baseline,monotonic-signal,raise-signal
m078,g078,dirty state,84,60,17,96,436,ship,edge,drag-penalty,drop-slack
